NPI,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Add,LNL,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number
1023254497,PORT CITY URGENT CARE PC,,,706 S COLLEGE RD,,WILMINGTON,NC,284036411,"706 S COLLEGE RD,WILMINGTON,NC 28403",${LNL},9107982212,9107982242
1033424304,YUN'S URGENT CARE,ALLCARE URGENT CARE,3,1295 OLD PEACHTREE RD NW,SUITE 290,SUWANEE,GA,300242726,"1295 OLD PEACHTREE RD NW,SUITE 290,SUWANEE,GA 30024",${LNL},6784175233,6784175231
1831368489,AMERICAN CURRENT CARE OF DELAWARE PA,CONCENTRA URGENT CARE,3,5080 SPECTRUM DRIVE,SUITE 1200 WEST TOWER,ADDISON,TX,750014648,"5080 SPECTRUM DRIVE,SUITE 1200 WEST TOWER,ADDISON,TX 75001",${LNL},8002323550,
1376766808,INDIO EMERGENCY MEDICAL GROUP INC,DESERT URGENT CARE,3,74990 COUNTRY CLUB DR,SUITE 310,PALM DESERT,CA,922601991,"74990 COUNTRY CLUB DR,SUITE 310,PALM DESERT,CA 92260",${LNL},7603418800,7605689265
1417293465,"FRANKFORD MEDICAL GROUP, PA",DOCTORS EXPRESS FRANKFORD CROSSING,3,4727 FRANKFORD RD,STE 409,DALLAS,TX,752877132,"4727 FRANKFORD RD,STE 409,DALLAS,TX 75287",${LNL},4693584361,
1518283894,VACATION HEROES LLC,,,2001 BISCAYNE BLVD APT 3601,,MIAMI,FL,331375028,"2001 BISCAYNE BLVD APT 3601,MIAMI,FL 33137",${LNL},7409749680,
1891083457,WILLIS KNIGHTON MEDICAL CENTER INC,WK URGENT CARE CENTER-SOUTH,3,2520 BERT KOUNS INDUSTRIAL LOOP,SUITE 105,SHREVEPORT,LA,711183130,"2520 BERT KOUNS INDUSTRIAL LOOP,SUITE 105,SHREVEPORT,LA 71118",${LNL},3182125520,3182125540
1205060647,AMERICAN FAMILY CHIROPRACTIC & REHAB OF PEORIA LLC,,,15256 N 75TH AVE,SUITE 360,PEORIA,AZ,853814760,"15256 N 75TH AVE,SUITE 360,PEORIA,AZ 85381",${LNL},4807262287,
1801104237,"SOUTH ATLANTA URGENT CARE CLINIC, LLC.",,,5185 OLD NATIONAL HIGHWAY,,ATLANTA,GA,30349,"5185 OLD NATIONAL HIGHWAY,ATLANTA,GA 30349",${LNL},4047639300,4047639306
1811248925,TEMPLE PHYSICIANS INC,TEMPLE PHYSICIANS-BOULEVARD PLAZA,5,11000 ROOSEVELT BLVD,360,PHILADELPHIA,PA,191163961,"11000 ROOSEVELT BLVD,360,PHILADELPHIA,PA 19116",${LNL},2156771475,2156773082
1205192291,TORRANCE FAMILY AND URGENT CARE INC,,,2573 PACIFIC COAST HWY,SUITE B,TORRANCE,CA,905057949,"2573 PACIFIC COAST HWY,SUITE B,TORRANCE,CA 90505",${LNL},3109971796,
1407161797,"AHS OHIO PHYSICIAN GROUP, LLC",AUSTINTOWN IMMEDIATE CARE,3,20 OHLTOWN RD,,AUSTINTOWN,OH,445152331,"20 OHLTOWN RD,AUSTINTOWN,OH 44515",${LNL},3308841500,
1962702431,SHERMAN IMMEDIATE CARE CLINIC PLLC,,,913 COTTONWOOD DR,,SHERMAN,TX,750902831,"913 COTTONWOOD DR,SHERMAN,TX 75090",${LNL},9038689565,
1538452560,TAYLOR ROMULUS URGENT CARE PC,,,27260 EUREKA RD,,TAYLOR,MI,481804845,"27260 EUREKA RD,TAYLOR,MI 48180",${LNL},3134854513,
1558645804,ALL AMERICAN URGENT CARE LLC,,,497 MARINER BLVD,,SPRING HILL,FL,346095680,"497 MARINER BLVD,SPRING HILL,FL 34609",${LNL},3526843535,
1780863506,AMERICAN CURRENT CARE P.A .,,,2171 B WOODWARD,,AUSTIN,TX,78744,"2171 B WOODWARD,AUSTIN,TX 78744",${LNL},5124400555,5124481113
1932340395,"OCCUPATIONAL AND URGENT CARE HEALTHCENTERS, LLC",,,15236 N 59TH AVE,,GLENDALE,AZ,853063206,"15236 N 59TH AVE,GLENDALE,AZ 85306",${LNL},6022721162,6027730287
1215121413,MORIN MEDICAL GROUP,CHANNEL ISL URGENT CARE MED GRP INC,3,2103 PICKWICK DR,,CAMARILLO,CA,930106427,"2103 PICKWICK DR,CAMARILLO,CA 93010",${LNL},8054847448,8054843642
1780942003,"ILLINOIS URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1053656025,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF RALEIGH - CREEDMOOR,3,6500 CREEDMOOR RD,110,RALEIGH,NC,276133697,"6500 CREEDMOOR RD,110,RALEIGH,NC 27613",${LNL},9198254000,
1194005512,HUNT VALLEY URGENT CARE,,,10 WARREN RD,SUITE 110,COCKEYSVILLE,MD,210302506,"10 WARREN RD,SUITE 110,COCKEYSVILLE,MD 21030",${LNL},4106282140,4106674703
1154500999,ALLINGHAM & ASSOCIATES PC,OAKTON URGENT CARE CENTER,5,2915 HUNTER MILL ROAD,SUITE 11,OAKTON,VA,22124,"2915 HUNTER MILL ROAD,SUITE 11,OAKTON,VA 22124",${LNL},7032551190,7032551193
1275848426,"DWIC OF TAMPA BAY, INC.",MEDEXPRESS URGENT CARE - LARGO,3,10500 ULMERTON ROAD,SUITE 202,LARGO,FL,337713503,"10500 ULMERTON ROAD,SUITE 202,LARGO,FL 33771",${LNL},7275182273,7275856320
1023323136,BROWARD URGENT CARE INC.,,,1409 SE 1ST AVE,,FORT LAUDERDALE,FL,333161805,"1409 SE 1ST AVE,FORT LAUDERDALE,FL 33316",${LNL},9547613660,9547613785
1477892768,AMERICAN CURRENT CARE PA,CONCENTRA URGENT CARE,3,1500 MOUNT ZION RD,,MORROW,GA,302604155,"1500 MOUNT ZION RD,MORROW,GA 30260",${LNL},6784228824,6784227291
1871893339,"URGENT CARE OF SLIDELL, INC.",,,360 GATEWAY DR STE B,,SLIDELL,LA,704615540,"360 GATEWAY DR STE B,SLIDELL,LA 70461",${LNL},9856618851,9856618854
1730511320,CATHOLIC HEALTH INITIATIVES COLORADO,CENTURA HEALTH URGENT CARE CANON CITY,3,3245 E HWY 50,,CANON CITY,CO,812129342,"3245 E HWY 50,CANON CITY,CO 81212",${LNL},3036430941,
1932316643,GROSSE ILE URGENT CARE PC,,,8944 MACOMB ST,,GROSSE ILE,MI,481382089,"8944 MACOMB ST,GROSSE ILE,MI 48138",${LNL},7343655200,7343655201
1609117373,"ALL-IN-ONE URGENT CARE, INC.",,,211 US HIGHWAY 27 N,,SEBRING,FL,338702132,"211 US HIGHWAY 27 N,SEBRING,FL 33870",${LNL},8636583991,8633146962
1629226592,"CITY MEDICAL OF UPPER EAST SIDE, PLLC",PREMIER CARE OF LEVITTOWN,5,3276 HEMPSTEAD TPKE,,LEVITTOWN,NY,117561345,"3276 HEMPSTEAD TPKE,LEVITTOWN,NY 11756",${LNL},5167962273,5167960720
1083940597,OC URGENTCARE MEDICAL GROUP INC.,,,631 S BROOKHURST ST,SUITE 101,ANAHEIM,CA,928043510,"631 S BROOKHURST ST,SUITE 101,ANAHEIM,CA 92804",${LNL},7149915700,7149915800
1912150467,FAST TRACK URGENT CARE LLC,,,2686 N HIGHWAY 67,,FLORISSANT,MO,630331438,"2686 N HIGHWAY 67,FLORISSANT,MO 63033",${LNL},3149217300,
1093858003,SUN VALLEY URGENT CARE,,,2910 N. LITCHFIELD ROAD,,GOODYEAR,AZ,85395,"2910 N. LITCHFIELD ROAD,GOODYEAR,AZ 85395",${LNL},6232186907,6239357790
1467715300,MEDNOW URGENT CARE CENTER LLC,,,7127 S OLYMPIA,,TULSA,OK,74132,"7127 S OLYMPIA,TULSA,OK 74132",${LNL},9186659500,9188066572
1689096349,MEDICS PRIMARY AND URGENT CARE PC,,,504 OWEN DR,,FAYETTEVILLE,NC,283043417,"504 OWEN DR,FAYETTEVILLE,NC 28304",${LNL},9102213030,9104010680
1871889543,"L&E EXPRESS, LLC",DOCTORS EXPRESS,3,14629 MEMORIAL DR,,HOUSTON,TX,770797500,"14629 MEMORIAL DR,HOUSTON,TX 77079",${LNL},2815339615,2815339615
1073877551,"NORTH COAST PROFESSIONAL COMPANY, LLC",FIRELANDS PHYSICIAN GROUP URGENT CARE CENTER,3,2500 W STRUB RD,SUITE 120,SANDUSKY,OH,448705390,"2500 W STRUB RD,SUITE 120,SANDUSKY,OH 44870",${LNL},4195576490,4195025912
1568726057,VILLAGES TRI-COUNTY MEDICAL CENTER INC,,,1451 EL CAMINO REAL,,THE VILLAGES,FL,321590041,"1451 EL CAMINO REAL,THE VILLAGES,FL 32159",${LNL},3527518863,3527518904
1134494685,CULLMAN HEART & URGENT CARE PC,,,1803 PARK VIEW DR,,CULLMAN,AL,350583618,"1803 PARK VIEW DR,CULLMAN,AL 35058",${LNL},2562551900,2562551937
1063849313,RUTISHAUSER LLC,NLV PAIN MANAGEMENT AND URGENT CARE,3,4550 E CHARLESTON BLVD,,LAS VEGAS,NV,891045525,"4550 E CHARLESTON BLVD,LAS VEGAS,NV 89104",${LNL},7029014000,7029014888
1295904837,AMERICAN CURRENT CARE OF DELAWARE PA,,,4110 STANTON-OGLETOWN ROAD,,NEWARK,DE,197134169,"4110 STANTON-OGLETOWN ROAD,NEWARK,DE 19713",${LNL},3027380103,3027386612
1497930093,HEALING URGENT CARE,,,4005 NW 114TH AVE UNIT 3,,DORAL,FL,331784372,"4005 NW 114TH AVE UNIT 3,DORAL,FL 33178",${LNL},3055912988,3055912995
1902128507,URGENT CARE CENTENNIAL PC,DOCTORS EXPRESS URGENT CARE,3,8006 E ARAPAHOE RD,UNIT 100,CENTENNIAL,CO,801126815,"8006 E ARAPAHOE RD,UNIT 100,CENTENNIAL,CO 80112",${LNL},3032209168,
1447518790,"NEW JERSEY URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1336407741,"CONNETICUT URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1326306739,"DELAWARE URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1336266725,"EARLY SOLUTIONS CLINIC, LLC",,,4200 HIGHLAND RD,,WATERFORD,MI,483282137,"4200 HIGHLAND RD,WATERFORD,MI 48328",${LNL},8106001400,8106001403
1326165713,"EARLY SOLUTIONS CLINIC, LLC",,,45001 FORD RD,,CANTON,MI,481872907,"45001 FORD RD,CANTON,MI 48187",${LNL},8106001400,8106001403
1013358472,AMERICAN CURRENT CARE OF ILLINOIS PC,,,8125 RIVER DR,STE. 102,MORTON GROVE,IL,600532642,"8125 RIVER DR,STE. 102,MORTON GROVE,IL 60053",${LNL},8474701720,
1568803922,AMERICAN CURRENT CARE OF ILLINOIS PC,,,900 E 103RD ST,,CHICAGO,IL,606283033,"900 E 103RD ST,CHICAGO,IL 60628",${LNL},7734682963,
1679892749,RITECARE MEDICAL CENTER,,,1250 S MIAMI AVE,,MIAMI,FL,331304100,"1250 S MIAMI AVE,MIAMI,FL 33130",${LNL},3055716250,3055716251
1558525931,"SOUZA FAMILY HEALTH & URGENT CARE CENTER, LLC",HILLCREST URGENT CARE,3,1110 HILLCREST PKWY,,DUBLIN,GA,310213687,"1110 HILLCREST PKWY,DUBLIN,GA 31021",${LNL},4783041268,
1023443553,"OPTUM CLINIC, P.A.",,,5749 SAN FELIPE ST,,HOUSTON,TX,770573101,"5749 SAN FELIPE ST,HOUSTON,TX 77057",${LNL},8329415926,8777041519
1124241849,CLOVIS URGENT CARE MEDICAL CENTER,QUANTUM HEALTHCARE MEDICAL ASSOCIATES INC,3,2200 CLOVIS AVE,,CLOVIS,CA,936123915,"2200 CLOVIS AVE,CLOVIS,CA 93612",${LNL},5592941162,
1720364003,ATRINA HEALTH LLC,,,1982 W MAIN ST,STE 101,MESA,AZ,852016916,"1982 W MAIN ST,STE 101,MESA,AZ 85201",${LNL},4802954880,4802954881
1801075791,JANNA HEALTH CARE GROUP LLC,IMED URGENT CARE,3,6240 CORAL RIDGE DR STE 105,,CORAL SPRINGS,FL,330763390,"6240 CORAL RIDGE DR STE 105,CORAL SPRINGS,FL 33076",${LNL},9543405311,
1972762896,"URGENT CARE OF MCHP, LLC",MOUNT CARMEL URGENT CARE AT GROVE CITY,3,3000 MEADOW POND CT,,GROVE CITY,OH,431239827,"3000 MEADOW POND CT,GROVE CITY,OH 43123",${LNL},6148717130,6142772690
1194152744,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF ROCKY MOUNT,3,2011 SUNSET AVENUE,,ROCKY MOUNT,NC,27804,"2011 SUNSET AVENUE,ROCKY MOUNT,NC 27804",${LNL},9195500821,
1831526458,ANSONIA URGENT CARE LLC,,,158 MAIN ST,201,ANSONIA,CT,64011836,"158 MAIN ST,201,ANSONIA,CT 6401",${LNL},2036933676,
1457478703,"MNR INDUSTRIES, LLC",EXPRESSCARE OF BEL AIR,3,1505 E CHURCHVILLE RD,,BEL AIR,MD,210144742,"1505 E CHURCHVILLE RD,BEL AIR,MD 21014",${LNL},4104206970,4104206967
1841596186,"MAGIC VALLEY URGENT CARE, PLLC",,,496 SHOUP AVE W STE F,,TWIN FALLS,ID,833015043,"496 SHOUP AVE W STE F,TWIN FALLS,ID 83301",${LNL},2087336882,
1790914315,"HEALTH PROFESSIONALS OF HOLMES COUNTY, INC",POMERENE EXPRESS CARE,3,4606 TOWNSHIP RD 634,,MT. HOPE,OH,44660,"4606 TOWNSHIP RD 634,MT. HOPE,OH 44660",${LNL},3306744711,3306740124
1932402898,"ANN T. KLEIN, MD, PC",,,760 SOUTH COLORADO BOULEVARD,,DENVER,CO,80248,"760 SOUTH COLORADO BOULEVARD,DENVER,CO 80248",${LNL},3036928000,
1417250341,VALEO MEDICAL PLLC,,,326 S HOLLYWOOD BLVD,,STEUBENVILLE,OH,439522423,"326 S HOLLYWOOD BLVD,STEUBENVILLE,OH 43952",${LNL},7403145626,
1255660148,MONTEFIORE MEDICAL CENTER,MMC URGENT CARE CENTER,5,2300 WESTCHESTER AVE,,BRONX,NY,104625072,"2300 WESTCHESTER AVE,BRONX,NY 10462",${LNL},7189204321,
1912278714,SERVIMED URGENT CARE,,,"LOCAL B 1,2,3,4,5 CENTRO COMERCIAL PLAYA DORADA",,PUERTO PLATA,PUERTO PLATA,NONE,"LOCAL B 1,2,3,4,5 CENTRO COMERCIAL PLAYA DORADA,PUERTO PLATA,PUERTO PLATA 0NONE",${LNL},8093202222,4079312121
1932257920,STUDIO CITY URGENT CARE AND MEDICAL CENTER,,,12660 RIVERSIDE DR,STE. 110,STUDIO CITY,CA,916073429,"12660 RIVERSIDE DR,STE. 110,STUDIO CITY,CA 91607",${LNL},8187611800,8187611811
1073938429,"ACCOUNTABLE URGENT CARE CENTERS, PLLC",,,22260 GARRISON ST,,DEARBORN,MI,481242208,"22260 GARRISON ST,DEARBORN,MI 48124",${LNL},3135629128,
1952744468,EXCEL URGENT CARE OF ROCKVILLE CENTRE PLLC,,,243 MERRICK RD,,ROCKVILLE CENTRE,NY,115705211,"243 MERRICK RD,ROCKVILLE CENTRE,NY 11570",${LNL},8455659400,
1104126663,VELOCITY URGENT CARE LLC,URGENT CARE BY EMERGENCY DOCTORS LLC,4,396 CROMWELL AVE,,ROCKY HILL,CT,60671841,"396 CROMWELL AVE,ROCKY HILL,CT 6067",${LNL},8602491570,
1316205685,"TEXAS URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1487912754,"WYOMING URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1972762839,"TRI-CITY EXPRESS CARE, PLLC",FASTMED URGENT CARE,3,415 N VAL VISTA DR,SUITE #101,MESA,AZ,852137058,"415 N VAL VISTA DR,SUITE #101,MESA,AZ 85213",${LNL},4806545661,4806545663
1730500216,WOODSTOCK URGENT CARE AND INTEGRATED MEDICINE PC,,,131 E CALHOUN ST,,WOODSTOCK,IL,600983216,"131 E CALHOUN ST,WOODSTOCK,IL 60098",${LNL},5106665062,
1063556926,"COMPLETE CARE MEDICAL CLINIC, LLC",,,1300 BESSEMER RD,,BIRMINGHAM,AL,352084326,"1300 BESSEMER RD,BIRMINGHAM,AL 35208",${LNL},2059290565,2059290564
1205259637,"BERNARD MEDICAL OF LANGHORNE, PLLC",INSOURCE URGENT CARE CENTER OF LANGHORNE,3,1415 E LINCOLN HWY,,LANGHORNE,PA,19047,"1415 E LINCOLN HWY,LANGHORNE,PA 19047",${LNL},7165510684,
1437488319,UTAH VALLEY URGENT CARE PLLC,,,127 E MAIN ST,E,LEHI,UT,840432288,"127 E MAIN ST,E,LEHI,UT 84043",${LNL},8017669822,
1972806834,DESERT RIDGE URGENT CARE CENTERS,KYRENE URGENT CARE,3,40 S KYRENE RD,SUITE 3,CHANDLER,AZ,852264675,"40 S KYRENE RD,SUITE 3,CHANDLER,AZ 85226",${LNL},4807060174,4807060117
1992078067,"BAPTIST PHYSICIANS LEXINGTON, INC",BAPTIST URGENT CARE AT BRANNON CROSSING,3,610 E BRANNON RD,,NICHOLASVILLE,KY,403566066,"610 E BRANNON RD,NICHOLASVILLE,KY 40356",${LNL},8592605540,8592605545
1184962342,MED MANAGEMENT PLUS,MEDPLUS EXPRESS CARE,3,1110 COWAN RD,SUITE B,GULFPORT,MS,395073441,"1110 COWAN RD,SUITE B,GULFPORT,MS 39507",${LNL},6012962552,6012962397
1417074691,"CENTRAL PALM BEACH PHYSICIANS & URGENT CARE, INC",MEDICAL CENTER OF THE PALM BEACHES,3,4623 FOREST HILL BLVD,SUITE 101,WEST PALM BEACH,FL,334157469,"4623 FOREST HILL BLVD,SUITE 101,WEST PALM BEACH,FL 33415",${LNL},5619678888,5616418303
1760724447,SABA KAM,,,1288 KAPIOLANI BLVD APT 1508,,HONOLULU,HI,968142868,"1288 KAPIOLANI BLVD APT 1508,HONOLULU,HI 96814",${LNL},8083828199,
1689838849,URGENT CARE PHYSICIANS OF COUNTRY WALK LLC,,,13500 SW 152ND ST,,MIAMI,FL,331771111,"13500 SW 152ND ST,MIAMI,FL 33177",${LNL},7865967992,
1063676237,MEADOWBROOK URGENT CARE,,,33722 WOODWARD AVE,,BIRMINGHAM,MI,480090912,"33722 WOODWARD AVE,BIRMINGHAM,MI 48009",${LNL},2489194900,2489194901
1063778876,GREENE MEMORIAL HOSPITAL,GMH URGENT CARE,3,3371 KEMP RD,,BEAVERCREEK,OH,454312514,"3371 KEMP RD,BEAVERCREEK,OH 45431",${LNL},9374584200,9374584209
1689019879,PLAYA ADVANCE URGENT CARE INC,,,5450 LINCOLN BLVD,,LOS ANGELES,CA,900942002,"5450 LINCOLN BLVD,LOS ANGELES,CA 90094",${LNL},3103059200,3103052800
1356687370,"WESTBROOK MEDICAL SERVICES, PLLC",,,48 STILLWATER LN,,CLINTON,NC,283286119,"48 STILLWATER LN,CLINTON,NC 28328",${LNL},9105960843,
1992021232,COMMUNITY FAMILY PRACTICE AND URGENT CARE P C,,,277 E CROGAN ST,,LAWRENCEVILLE,GA,300465054,"277 E CROGAN ST,LAWRENCEVILLE,GA 30046",${LNL},7708224411,
1508031246,ATLANTIC URGENT CARE PL,,,870 DUNLAWTON AVENUE,,PORT ORANGE,FL,32127,"870 DUNLAWTON AVENUE,PORT ORANGE,FL 32127",${LNL},3868710840,
1629201637,COLORADO WEST HEALTHCARE SYSTEM,GRAND VALLEY URGENT CARE,3,1060 ORCHARD AVE,SUITE N,GRAND JUNCTION,CO,815012997,"1060 ORCHARD AVE,SUITE N,GRAND JUNCTION,CO 81501",${LNL},9702566345,
1669726618,CLINICA DE SALUD DEL ESTE,,,C/2 806 URB BRISAS DEL MAR,,LUQUILLO,PR,7730773,"C/2 806 URB BRISAS DEL MAR,LUQUILLO,PR 773",${LNL},7878894401,
1255767927,URGENT CARE C II CORP,,,8900 SW 24 ST.,STE. #203B,MIAMI,FL,33165,"8900 SW 24 ST.,STE. #203B,MIAMI,FL 33165",${LNL},7868013601,7868013602
1457536161,PHYSICIANS URGENT CARE,,,1039 FORREST AVE,,GADSDEN,AL,359013539,"1039 FORREST AVE,GADSDEN,AL 35901",${LNL},2565437406,2565437413
1821372095,URGENT CARES OF AMERICA NORTH CAROLINA INC.,,,391 GEORGE W LILES PKWY NW,,CONCORD,NC,280278218,"391 GEORGE W LILES PKWY NW,CONCORD,NC 28027",${LNL},7048861780,9197193645
1992964845,INDEPENDENCE PEDIATRICS PC,,,17500 MEDICAL CENTER PKWY,SUITE 5,INDEPENDENCE,MO,64057,"17500 MEDICAL CENTER PKWY,SUITE 5,INDEPENDENCE,MO 64057",${LNL},8163731111,8163789222
1285992537,"NEVADA URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1821356239,"ARIZONA URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1588922819,"IOWA URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1073871349,"RHODE ISLAND URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1770863177,"GAINESVILLE URGENT CARE ASSOCIATES, PA",,,812 NW 57TH ST,,GAINESVILLE,FL,326056414,"812 NW 57TH ST,GAINESVILLE,FL 32605",${LNL},3523334700,
1679621312,"EARLY SOLUTIONS CLINIC, LLC",,,2333 S CENTER RD,,BURTON,MI,485191147,"2333 S CENTER RD,BURTON,MI 48519",${LNL},8106001400,8106001403
1346399706,FAMILY MEDICAL & URGENT CARE CENTER,,,1140 SW 104TH ST,,OKLAHOMA CITY,OK,731392992,"1140 SW 104TH ST,OKLAHOMA CITY,OK 73139",${LNL},4056913100,4056913106
1992078000,"SC MEDICAL, INC.",DOCTORS EXPRESS OF SANTA CLARITA,3,19042 SOLEDAD CANYON RD,,SANTA CLARITA,CA,913513362,"19042 SOLEDAD CANYON RD,SANTA CLARITA,CA 91351",${LNL},6612516300,6612516303
1174868152,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF HOLLY SPRINGS,3,104 BASS LAKE RD,B-2,HOLLY SPRINGS,NC,275407620,"104 BASS LAKE RD,B-2,HOLLY SPRINGS,NC 27540",${LNL},9193461482,
1083959068,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF CARY - TEN TEN,3,3420 TEN TEN RD,318,CARY,NC,275186100,"3420 TEN TEN RD,318,CARY,NC 27518",${LNL},9193625871,
1841512316,TRI-CITIES IMMEDIATE CARE LLC,,,815 N RANDALL RD,,BATAVIA,IL,605101992,"815 N RANDALL RD,BATAVIA,IL 60510",${LNL},6302084015,6302080942
1700055282,SAINT GEORGE URGENT CARE,,,1661 HOLLAND RD STE 100,,MAUMEE,OH,435374206,"1661 HOLLAND RD STE 100,MAUMEE,OH 43537",${LNL},4194382619,
1669778965,PARTNERS URGENT CARE-EASTLAKE,,,2315 OTAY LAKES RD,,CHULA VISTA,CA,919151162,"2315 OTAY LAKES RD,CHULA VISTA,CA 91915",${LNL},7143895700,
1184920480,PARTNERS URGENT CARE-RANCHO,,,9878 CARMEL MOUNTAIN RD,STES B & C,SAN DIEGO,CA,921292893,"9878 CARMEL MOUNTAIN RD,STES B & C,SAN DIEGO,CA 92129",${LNL},7143895700,7143896973
1235398199,"TRI-CITY EXPRESS CARE, PLLC",FASTMED URGENT CARE,3,495 N PINAL PKWY,SUITE #106,FLORENCE,AZ,851329292,"495 N PINAL PKWY,SUITE #106,FLORENCE,AZ 85132",${LNL},5208680573,5208680533
1205997285,JEFFERY G PARKER M.D. P.C.,NORTHPORT URGENT CARE,3,2810 LURLEEN WALLACE BOULEVARD,,NORTHPORT,AL,35476,"2810 LURLEEN WALLACE BOULEVARD,NORTHPORT,AL 35476",${LNL},2053337670,2053333161
1609125152,JF URGENT CARE MEDICAL CLINICS INC,,,5088 N FRESNO ST STE A,,FRESNO,CA,937107611,"5088 N FRESNO ST STE A,FRESNO,CA 93710",${LNL},5592446361,5594348429
1609119882,IMC PRIMERA LLC,,,800 VIRGINIA AVE,SUITE 200,HAPEVILLE,GA,303544302,"800 VIRGINIA AVE,SUITE 200,HAPEVILLE,GA 30354",${LNL},8883112976,4045493393
1871864603,CORNELL URGENT CARE,,,12325 SW HORIZON BLVD UNIT 225,,BEAVERTON,OR,970079474,"12325 SW HORIZON BLVD UNIT 225,BEAVERTON,OR 97007",${LNL},5037470120,
1942536388,BAPTIST URGENT CARE AT BRANNON CROSSING,,,610 EAST BRANNON ROAD,,NICHOLASVILLE,KY,40356,"610 EAST BRANNON ROAD,NICHOLASVILLE,KY 40356",${LNL},8592605540,8592605545
1407031081,TALLAHASSEE MEMORIAL HEALTHCARE INC,TALLAHASSEE MEMORIAL URGENT CARE CENTER,3,1541 MEDICAL DR,,TALLAHASSEE,FL,323084600,"1541 MEDICAL DR,TALLAHASSEE,FL 32308",${LNL},8504317021,8504316975
1144668765,BSA PHYSICIANS GROUP INC,BAPTIST ST. ANTHONY'S URGENT CARE CLINIC,3,4510 BELL ST,,AMARILLO,TX,791095714,"4510 BELL ST,AMARILLO,TX 79109",${LNL},8062124835,8062120900
1013053115,"PHYSCIANS IMMEDIATE MED OF CANTON, PC",,,720 TRANSIT AVE STE 101,,CANTON,GA,301142571,"720 TRANSIT AVE STE 101,CANTON,GA 30114",${LNL},7707207000,7707207055
1639498744,PALM HARBOR/OLDSMAR URGENT CARE CORPORATION,,,3180 CURLEW RD,,OLDSMAR,FL,346772606,"3180 CURLEW RD,OLDSMAR,FL 34677",${LNL},7274887484,
1972797082,NEW YORK URGENT CARE PC,,,55 E OLD COUNTRY RD,,HICKSVILLE,NY,118014200,"55 E OLD COUNTRY RD,HICKSVILLE,NY 11801",${LNL},9177418625,
1215225685,ROCKWOOD CLINIC PS,ROCKWOOD CLINIC NORTH/URGENT CARE,3,9001 N COUNTRY HOMES BLVD,,SPOKANE,WA,992182072,"9001 N COUNTRY HOMES BLVD,SPOKANE,WA 99218",${LNL},5097555334,5097555376
